indexHome,ageyrs,male
76,0,TRUE
86,0,FALSE
104,0,TRUE
111,0,FALSE
385,0,FALSE
394,0,TRUE
480,0,TRUE
494,0,FALSE
496,0,FALSE
532,0,FALSE
682,0,TRUE
758,0,FALSE
767,0,FALSE
831,0,TRUE
876,0,TRUE
921,0,TRUE
950,0,TRUE
969,0,FALSE
1029,0,TRUE
1029,0,FALSE
1029,0,FALSE
1047,0,FALSE
1056,0,FALSE
1078,0,FALSE
1104,0,TRUE
1110,0,FALSE
1160,0,FALSE
1264,0,FALSE
1377,0,FALSE
1411,0,TRUE
1436,0,FALSE
1468,0,FALSE
1564,0,FALSE
1578,0,FALSE
1613,0,FALSE
1614,0,TRUE
1648,0,TRUE
1736,0,TRUE
1775,0,TRUE
1807,0,TRUE
1813,0,TRUE
1872,0,FALSE
1968,0,FALSE
2002,0,TRUE
2050,0,TRUE
2055,0,FALSE
2059,0,TRUE
2137,0,FALSE
2258,0,FALSE
2312,0,FALSE
2349,0,FALSE
2428,0,TRUE
2444,0,TRUE
2481,0,TRUE
2534,0,FALSE
2664,0,TRUE
2748,0,TRUE
2813,0,FALSE
2990,0,TRUE
3014,0,TRUE
3039,0,TRUE
3049,0,TRUE
3081,0,TRUE
3105,0,FALSE
3107,0,TRUE
3245,0,FALSE
3270,0,FALSE
3277,0,TRUE
3303,0,FALSE
3311,0,FALSE
3323,0,TRUE
3330,0,FALSE
3432,0,TRUE
3436,0,FALSE
3456,0,FALSE
3495,0,FALSE
3497,0,TRUE
3500,0,TRUE
3508,0,TRUE
3652,0,TRUE
3727,0,TRUE
3822,0,FALSE
3931,0,TRUE
3961,0,TRUE
3981,0,FALSE
4101,0,FALSE
4150,0,FALSE
4159,0,TRUE
4190,0,FALSE
4331,0,FALSE
4350,0,TRUE
4369,0,FALSE
4402,0,TRUE
4521,0,FALSE
4528,0,FALSE
4551,0,FALSE
4773,0,TRUE
4800,0,TRUE
4816,0,TRUE
4855,0,TRUE
4915,0,FALSE
4988,0,FALSE
5030,0,TRUE
5076,0,TRUE
5112,0,FALSE
5185,0,FALSE
5185,0,TRUE
5313,0,TRUE
5396,0,FALSE
5404,0,TRUE
5484,0,TRUE
5559,0,TRUE
5595,0,FALSE
5620,0,FALSE
5682,0,TRUE
5686,0,TRUE
5776,0,FALSE
5783,0,FALSE
5791,0,FALSE
5795,0,FALSE
5957,0,FALSE
6084,0,TRUE
6213,0,TRUE
6367,0,FALSE
6443,0,TRUE
6556,0,FALSE
6644,0,TRUE
6648,0,TRUE
6683,0,TRUE
6744,0,FALSE
6778,0,TRUE
6779,0,TRUE
6876,0,FALSE
6905,0,TRUE
6951,0,FALSE
7055,0,TRUE
7126,0,FALSE
7153,0,FALSE
7203,0,TRUE
7216,0,FALSE
7280,0,FALSE
7419,0,TRUE
7429,0,TRUE
7467,0,TRUE
7473,0,FALSE
7494,0,TRUE
7507,0,FALSE
7618,0,FALSE
7657,0,FALSE
7720,0,TRUE
7720,0,FALSE
7723,0,FALSE
8044,0,FALSE
8068,0,TRUE
8073,0,TRUE
8115,0,TRUE
8193,0,TRUE
8213,0,TRUE
8283,0,TRUE
8283,0,FALSE
8332,0,TRUE
8434,0,FALSE
8465,0,FALSE
8493,0,TRUE
8536,0,TRUE
8557,0,TRUE
8644,0,TRUE
8734,0,TRUE
8808,0,TRUE
8976,0,TRUE
9041,0,FALSE
9073,0,FALSE
9091,0,TRUE
9122,0,FALSE
9162,0,TRUE
9172,0,FALSE
9179,0,FALSE
9268,0,FALSE
9290,0,TRUE
9291,0,TRUE
9300,0,FALSE
9369,0,FALSE
9389,0,FALSE
9405,0,FALSE
9409,0,TRUE
9441,0,TRUE
9450,0,TRUE
9604,0,TRUE
9756,0,TRUE
9769,0,TRUE
9775,0,FALSE
9845,0,FALSE
9900,0,FALSE
9916,0,TRUE
9918,0,TRUE
9957,0,FALSE
9959,0,TRUE
9969,0,TRUE
9992,0,FALSE
10027,0,TRUE
10158,0,FALSE
10210,0,FALSE
10223,0,FALSE
10255,0,FALSE
10276,0,FALSE
10385,0,TRUE
10448,0,TRUE
10459,0,FALSE
10487,0,FALSE
10495,0,TRUE
10503,0,FALSE
10582,0,TRUE
10676,0,FALSE
10746,0,TRUE
10761,0,TRUE
10775,0,FALSE
10957,0,TRUE
11185,0,FALSE
11201,0,FALSE
11375,0,FALSE
11403,0,TRUE
11460,0,TRUE
11461,0,TRUE
11495,0,TRUE
11611,0,TRUE
11682,0,TRUE
11686,0,FALSE
11785,0,TRUE
11797,0,FALSE
11803,0,FALSE
11848,0,FALSE
11925,0,TRUE
11937,0,FALSE
11948,0,FALSE
12048,0,TRUE
12076,0,TRUE
12170,0,TRUE
12222,0,TRUE
12286,0,FALSE
12315,0,TRUE
12322,0,FALSE
12353,0,FALSE
12371,0,FALSE
12418,0,FALSE
12477,0,TRUE
12503,0,TRUE
12525,0,FALSE
12555,0,FALSE
12672,0,TRUE
12697,0,TRUE
12705,0,FALSE
12805,0,TRUE
12883,0,FALSE
12925,0,TRUE
12981,0,TRUE
13052,0,TRUE
13202,0,TRUE
13202,0,FALSE
13272,0,TRUE
13272,0,TRUE
13351,0,TRUE
13372,0,TRUE
13729,0,FALSE
14084,0,TRUE
14084,0,TRUE
14266,0,TRUE
14267,0,FALSE
14279,0,FALSE
14283,0,TRUE
14388,0,FALSE
14397,0,TRUE
14406,0,TRUE
14437,0,TRUE
14445,0,FALSE
14449,0,FALSE
14479,0,TRUE
14552,0,FALSE
14552,0,FALSE
14570,0,TRUE
14625,0,TRUE
14690,0,TRUE
14691,0,FALSE
14816,0,FALSE
14879,0,FALSE
14978,0,TRUE
15061,0,FALSE
15112,0,TRUE
15114,0,TRUE
15142,0,FALSE
15174,0,TRUE
15186,0,TRUE
15286,0,FALSE
15340,0,TRUE
15371,0,TRUE
15406,0,FALSE
15462,0,FALSE
15469,0,TRUE
15562,0,FALSE
15638,0,TRUE
15640,0,FALSE
15686,0,FALSE
15688,0,TRUE
15758,0,FALSE
15880,0,FALSE
16023,0,FALSE
16176,0,TRUE
16224,0,FALSE
16243,0,FALSE
16294,0,FALSE
16330,0,TRUE
16388,0,TRUE
16389,0,TRUE
16389,0,TRUE
16399,0,TRUE
16509,0,TRUE
16522,0,FALSE
16522,0,TRUE
16603,0,TRUE
16641,0,TRUE
16716,0,TRUE
16888,0,TRUE
16891,0,FALSE
17065,0,FALSE
17088,0,FALSE
17139,0,FALSE
17139,0,FALSE
17194,0,FALSE
17199,0,FALSE
17200,0,TRUE
17222,0,FALSE
17325,0,FALSE
17425,0,FALSE
17446,0,TRUE
17509,0,FALSE
17515,0,FALSE
17562,0,FALSE
17588,0,FALSE
17594,0,TRUE
17596,0,FALSE
17763,0,TRUE
17783,0,FALSE
17942,0,TRUE
17949,0,FALSE
18026,0,TRUE
18034,0,TRUE
18064,0,TRUE
18074,0,TRUE
18083,0,FALSE
18087,0,TRUE
18091,0,FALSE
18092,0,FALSE
18106,0,TRUE
18255,0,FALSE
18275,0,TRUE
18333,0,TRUE
18360,0,FALSE
18448,0,TRUE
18592,0,FALSE
18595,0,FALSE
18674,0,TRUE
18807,0,FALSE
18836,0,FALSE
18910,0,TRUE
18937,0,FALSE
19053,0,FALSE
19083,0,FALSE
19094,0,TRUE
19189,0,FALSE
19194,0,FALSE
19292,0,TRUE
19294,0,TRUE
19316,0,FALSE
19498,0,TRUE
19551,0,TRUE
19615,0,FALSE
19643,0,TRUE
19738,0,TRUE
19762,0,FALSE
19797,0,FALSE
19831,0,FALSE
19832,0,FALSE
19837,0,TRUE
19942,0,TRUE
19991,0,TRUE
20026,0,FALSE
20130,0,FALSE
20142,0,FALSE
20148,0,FALSE
20174,0,TRUE
20202,0,TRUE
20234,0,TRUE
20254,0,TRUE
20289,0,TRUE
20381,0,TRUE
20445,0,FALSE
20532,0,FALSE
20534,0,FALSE
20585,0,TRUE
20598,0,TRUE
20660,0,FALSE
20696,0,TRUE
20703,0,FALSE
20789,0,FALSE
20806,0,TRUE
20810,0,FALSE
20863,0,TRUE
20917,0,FALSE
20934,0,FALSE
20935,0,FALSE
20950,0,FALSE
21029,0,TRUE
68,1,TRUE
157,1,FALSE
191,1,FALSE
308,1,FALSE
337,1,TRUE
339,1,TRUE
505,1,TRUE
512,1,TRUE
635,1,TRUE
721,1,FALSE
722,1,TRUE
835,1,TRUE
892,1,TRUE
1004,1,FALSE
1008,1,TRUE
1008,1,FALSE
1050,1,TRUE
1056,1,FALSE
1153,1,TRUE
1233,1,TRUE
1330,1,FALSE
1374,1,FALSE
1535,1,FALSE
1550,1,TRUE
1574,1,TRUE
1578,1,TRUE
1814,1,TRUE
1824,1,FALSE
1858,1,TRUE
1872,1,FALSE
1903,1,TRUE
1981,1,TRUE
1994,1,TRUE
2026,1,TRUE
2037,1,FALSE
2044,1,TRUE
2067,1,TRUE
2234,1,TRUE
2292,1,FALSE
2321,1,FALSE
2321,1,TRUE
2331,1,FALSE
2368,1,FALSE
2379,1,FALSE
2420,1,FALSE
2449,1,TRUE
2465,1,FALSE
2505,1,FALSE
2569,1,TRUE
2573,1,FALSE
2631,1,TRUE
2633,1,TRUE
2673,1,FALSE
2764,1,TRUE
2772,1,TRUE
2867,1,TRUE
2875,1,FALSE
2875,1,TRUE
2942,1,TRUE
3022,1,FALSE
3039,1,FALSE
3074,1,FALSE
3120,1,FALSE
3277,1,TRUE
3303,1,TRUE
3489,1,TRUE
3493,1,TRUE
3526,1,TRUE
3583,1,TRUE
3602,1,TRUE
3618,1,TRUE
3652,1,TRUE
3669,1,FALSE
3697,1,TRUE
3862,1,TRUE
3869,1,FALSE
3980,1,TRUE
4089,1,FALSE
4177,1,FALSE
4266,1,TRUE
4456,1,FALSE
4498,1,TRUE
4536,1,FALSE
4574,1,FALSE
4585,1,FALSE
4785,1,TRUE
4797,1,TRUE
4856,1,FALSE
4863,1,TRUE
4912,1,TRUE
4952,1,TRUE
5222,1,FALSE
5408,1,TRUE
5446,1,FALSE
5485,1,TRUE
5514,1,TRUE
5565,1,FALSE
5565,1,TRUE
5575,1,TRUE
5713,1,FALSE
5719,1,FALSE
5871,1,TRUE
5893,1,FALSE
5924,1,TRUE
5928,1,FALSE
6087,1,FALSE
6093,1,TRUE
6160,1,FALSE
6163,1,FALSE
6168,1,TRUE
6216,1,TRUE
6224,1,TRUE
6282,1,FALSE
6319,1,FALSE
6508,1,TRUE
6672,1,FALSE
6680,1,FALSE
6683,1,FALSE
6742,1,TRUE
6867,1,TRUE
6879,1,TRUE
6884,1,FALSE
6926,1,TRUE
6932,1,TRUE
6937,1,FALSE
6956,1,TRUE
6959,1,FALSE
6972,1,TRUE
7031,1,FALSE
7087,1,TRUE
7150,1,TRUE
7153,1,TRUE
7159,1,FALSE
7259,1,TRUE
7287,1,FALSE
7629,1,TRUE
7656,1,FALSE
7679,1,TRUE
7722,1,TRUE
7782,1,FALSE
7959,1,FALSE
7998,1,TRUE
8069,1,TRUE
8111,1,TRUE
8190,1,TRUE
8234,1,FALSE
8354,1,FALSE
8371,1,TRUE
8372,1,FALSE
8433,1,TRUE
8439,1,TRUE
8440,1,TRUE
8467,1,FALSE
8476,1,TRUE
8536,1,TRUE
8536,1,TRUE
8543,1,TRUE
8558,1,TRUE
8630,1,TRUE
8642,1,TRUE
8658,1,TRUE
8817,1,TRUE
8968,1,FALSE
8994,1,FALSE
9041,1,TRUE
9073,1,TRUE
9242,1,FALSE
9319,1,TRUE
9337,1,TRUE
9369,1,TRUE
9389,1,FALSE
9616,1,FALSE
9616,1,FALSE
9639,1,TRUE
9642,1,TRUE
9679,1,FALSE
9686,1,FALSE
9751,1,TRUE
9775,1,TRUE
9845,1,FALSE
9880,1,FALSE
9931,1,FALSE
9931,1,TRUE
10056,1,FALSE
10073,1,TRUE
10113,1,TRUE
10160,1,FALSE
10305,1,TRUE
10333,1,TRUE
10396,1,TRUE
10632,1,FALSE
10651,1,FALSE
10692,1,FALSE
10759,1,TRUE
10759,1,TRUE
10829,1,FALSE
10916,1,TRUE
10916,1,FALSE
10925,1,TRUE
11000,1,FALSE
11078,1,FALSE
11175,1,TRUE
11185,1,TRUE
11190,1,FALSE
11238,1,FALSE
11304,1,FALSE
11332,1,TRUE
11337,1,FALSE
11337,1,TRUE
11418,1,TRUE
11500,1,FALSE
11715,1,FALSE
11823,1,TRUE
11865,1,TRUE
11894,1,FALSE
11940,1,FALSE
11957,1,FALSE
11958,1,FALSE
12043,1,TRUE
12081,1,FALSE
12100,1,FALSE
12186,1,TRUE
12221,1,TRUE
12233,1,FALSE
12325,1,FALSE
12351,1,FALSE
12390,1,TRUE
