indexHome,ageyrs,male,indexSchool,indexBus,indexNH,indexGQ
449,18,FALSE,-1,-1,-1,-1
491,18,TRUE,-1,794,-1,-1
532,18,TRUE,-1,558,-1,-1
568,18,FALSE,-1,-1,-1,-1
585,18,FALSE,-1,568,-1,-1
699,18,TRUE,-1,-1,-1,-1
751,18,FALSE,-1,560,-1,-1
766,18,TRUE,-1,-1,-1,-1
777,18,FALSE,-1,-1,-1,-1
969,18,FALSE,-1,-1,-1,-1
989,18,FALSE,-1,-1,-1,-1
1011,18,TRUE,-1,-1,-1,-1
1091,18,FALSE,-1,97,-1,-1
1189,18,FALSE,-1,-1,-1,-1
1199,18,FALSE,-1,-1,-1,-1
1215,18,FALSE,-1,-1,-1,-1
1219,18,TRUE,-1,-1,-1,-1
1377,18,FALSE,-1,-1,-1,-1
1420,18,FALSE,-1,-1,-1,-1
1421,18,TRUE,-1,740,-1,-1
1446,18,FALSE,-1,487,-1,-1
1480,18,FALSE,-1,644,-1,-1
1553,18,FALSE,-1,-1,-1,-1
1630,18,TRUE,-1,-1,-1,-1
1696,18,TRUE,-1,-1,-1,-1
1712,18,FALSE,-1,600,-1,-1
1776,18,FALSE,-1,981,-1,-1
1787,18,FALSE,-1,-1,-1,-1
1802,18,TRUE,-1,943,-1,-1
1842,18,FALSE,-1,-1,-1,-1
1847,18,TRUE,-1,-1,-1,-1
1864,18,TRUE,-1,660,-1,-1
1872,18,TRUE,-1,345,-1,-1
1883,18,TRUE,-1,-1,-1,-1
1891,18,FALSE,-1,73,-1,-1
1930,18,TRUE,-1,-1,-1,-1
1972,18,TRUE,-1,-1,-1,-1
2012,18,FALSE,-1,813,-1,-1
2064,18,FALSE,-1,535,-1,-1
2124,18,TRUE,-1,638,-1,-1
2194,18,FALSE,112,437,-1,-1
2212,18,FALSE,-1,-1,-1,-1
2245,18,TRUE,-1,-1,-1,-1
2255,18,FALSE,-1,-1,-1,-1
2287,18,TRUE,-1,-1,-1,-1
2309,18,FALSE,-1,-1,-1,-1
2314,18,TRUE,-1,-1,-1,-1
2331,18,TRUE,-1,630,-1,-1
2342,18,FALSE,-1,62,-1,-1
2352,18,TRUE,-1,-1,-1,-1
2367,18,TRUE,-1,-1,-1,-1
2478,18,TRUE,-1,-1,-1,-1
2512,18,TRUE,-1,-1,-1,-1
2561,18,FALSE,-1,-1,-1,-1
2568,18,FALSE,-1,605,-1,-1
2611,18,TRUE,-1,-1,-1,-1
2619,18,FALSE,-1,919,-1,-1
2700,18,TRUE,-1,-1,-1,-1
2737,18,TRUE,-1,62,-1,-1
2883,18,FALSE,-1,-1,-1,-1
2897,18,TRUE,-1,-1,-1,-1
2900,18,FALSE,-1,-1,-1,-1
2922,18,TRUE,-1,-1,-1,-1
2969,18,TRUE,-1,610,-1,-1
2983,18,FALSE,-1,-1,-1,-1
2989,18,FALSE,-1,-1,-1,-1
2997,18,TRUE,-1,-1,-1,-1
3010,18,TRUE,-1,-1,-1,-1
3068,18,FALSE,-1,47,-1,-1
3143,18,FALSE,-1,-1,-1,-1
3190,18,FALSE,-1,-1,-1,-1
3226,18,FALSE,-1,-1,-1,-1
3228,18,FALSE,-1,-1,-1,-1
3276,18,FALSE,-1,-1,-1,-1
3333,18,TRUE,-1,-1,-1,-1
3370,18,TRUE,-1,-1,-1,-1
3414,18,FALSE,-1,-1,-1,-1
3425,18,TRUE,-1,-1,-1,-1
3453,18,TRUE,-1,-1,-1,-1
3609,18,TRUE,-1,99,-1,-1
3805,18,TRUE,-1,157,-1,-1
3816,18,FALSE,-1,-1,-1,-1
3837,18,FALSE,-1,-1,-1,-1
3915,18,TRUE,-1,978,-1,-1
3969,18,FALSE,-1,584,-1,-1
