indexHome,ageyrs,male,indexSchool,indexBus,indexNH,indexGQ
17,18,TRUE,-1,768,-1,-1
25,18,FALSE,-1,-1,-1,-1
86,18,TRUE,-1,-1,-1,-1
112,18,FALSE,-1,809,-1,-1
118,18,TRUE,-1,-1,-1,-1
159,18,FALSE,-1,-1,-1,-1
256,18,FALSE,-1,-1,-1,-1
266,18,FALSE,-1,-1,-1,-1
275,18,FALSE,-1,772,-1,-1
281,18,TRUE,-1,-1,-1,-1
286,18,FALSE,-1,586,-1,-1
336,18,FALSE,-1,-1,-1,-1
340,18,TRUE,-1,-1,-1,-1
348,18,TRUE,-1,-1,-1,-1
367,18,TRUE,-1,826,-1,-1
519,18,TRUE,-1,-1,-1,-1
554,18,TRUE,-1,18,-1,-1
560,18,FALSE,-1,-1,-1,-1
581,18,TRUE,-1,-1,-1,-1
642,18,FALSE,-1,-1,-1,-1
666,18,FALSE,-1,-1,-1,-1
687,18,FALSE,-1,-1,-1,-1
744,18,FALSE,-1,613,-1,-1
755,18,FALSE,-1,-1,-1,-1
794,18,TRUE,-1,-1,-1,-1
842,18,FALSE,-1,-1,-1,-1
900,18,FALSE,-1,1029,-1,-1
995,18,TRUE,-1,-1,-1,-1
1039,18,TRUE,-1,-1,-1,-1
1074,18,FALSE,-1,-1,-1,-1
1091,18,FALSE,-1,-1,-1,-1
1108,18,TRUE,-1,-1,-1,-1
1201,18,TRUE,-1,-1,-1,-1
1209,18,FALSE,-1,-1,-1,-1
1215,18,TRUE,-1,-1,-1,-1
1231,18,FALSE,-1,-1,-1,-1
1255,18,FALSE,-1,-1,-1,-1
1369,18,FALSE,-1,-1,-1,-1
1384,18,FALSE,-1,-1,-1,-1
1386,18,TRUE,-1,-1,-1,-1
1450,18,TRUE,-1,801,-1,-1
1516,18,FALSE,-1,-1,-1,-1
1536,18,FALSE,-1,-1,-1,-1
1562,18,TRUE,-1,-1,-1,-1
1579,18,FALSE,-1,-1,-1,-1
1599,18,FALSE,-1,-1,-1,-1
1600,18,TRUE,-1,-1,-1,-1
1679,18,TRUE,-1,-1,-1,-1
1875,18,FALSE,-1,-1,-1,-1
1986,18,TRUE,-1,-1,-1,-1
2064,18,FALSE,-1,-1,-1,-1
2073,18,FALSE,-1,-1,-1,-1
2100,18,TRUE,-1,468,-1,-1
2100,18,FALSE,-1,692,-1,-1
2196,18,TRUE,-1,-1,-1,-1
2276,18,TRUE,-1,-1,-1,-1
2371,18,FALSE,-1,-1,-1,-1
2427,18,FALSE,-1,-1,-1,-1
2440,18,FALSE,-1,914,-1,-1
2477,18,TRUE,-1,-1,-1,-1
2513,18,FALSE,-1,-1,-1,-1
2520,18,FALSE,-1,-1,-1,-1
2540,18,TRUE,-1,189,-1,-1
2586,18,TRUE,-1,-1,-1,-1
2603,18,FALSE,-1,-1,-1,-1
2645,18,FALSE,-1,-1,-1,-1
2652,18,FALSE,-1,-1,-1,-1
2678,18,TRUE,-1,-1,-1,-1
2741,18,TRUE,-1,-1,-1,-1
2755,18,TRUE,-1,-1,-1,-1
2759,18,FALSE,-1,747,-1,-1
2795,18,TRUE,-1,-1,-1,-1
2818,18,FALSE,-1,-1,-1,-1
2861,18,TRUE,-1,38,-1,-1
2868,18,TRUE,-1,529,-1,-1
3016,18,FALSE,-1,-1,-1,-1
3030,18,FALSE,-1,114,-1,-1
3073,18,TRUE,-1,-1,-1,-1
3188,18,TRUE,-1,-1,-1,-1
3208,18,FALSE,-1,-1,-1,-1
3227,18,FALSE,-1,-1,-1,-1
3241,18,TRUE,-1,878,-1,-1
3249,18,TRUE,-1,387,-1,-1
3335,18,TRUE,-1,-1,-1,-1
3360,18,FALSE,-1,-1,-1,-1
3362,18,FALSE,-1,475,-1,-1
3385,18,TRUE,-1,130,-1,-1
3392,18,FALSE,-1,-1,-1,-1
3437,18,TRUE,-1,-1,-1,-1
3440,18,FALSE,-1,-1,-1,-1
3510,18,FALSE,-1,-1,-1,-1
3520,18,TRUE,-1,-1,-1,-1
3652,18,TRUE,-1,-1,-1,-1
3656,18,TRUE,-1,-1,-1,-1
3667,18,TRUE,-1,-1,-1,-1
3678,18,TRUE,-1,-1,-1,-1
3781,18,FALSE,-1,-1,-1,-1
3786,18,FALSE,-1,1025,-1,-1
3806,18,FALSE,-1,540,-1,-1
3864,18,TRUE,-1,-1,-1,-1
3909,18,TRUE,-1,16,-1,-1
4067,18,FALSE,-1,-1,-1,-1
4082,18,FALSE,-1,-1,-1,-1
4194,18,FALSE,-1,-1,-1,-1
4227,18,FALSE,-1,-1,-1,-1
4235,18,FALSE,-1,-1,-1,-1
4254,18,TRUE,-1,-1,-1,-1
4348,18,FALSE,-1,458,-1,-1
4386,18,FALSE,-1,-1,-1,-1
4468,18,TRUE,-1,-1,-1,-1
4472,18,TRUE,-1,897,-1,-1
4498,18,TRUE,-1,-1,-1,-1
4537,18,TRUE,-1,-1,-1,-1
4590,18,TRUE,-1,-1,-1,-1
4661,18,TRUE,-1,732,-1,-1
4691,18,TRUE,-1,-1,-1,-1
4705,18,FALSE,-1,-1,-1,-1
4777,18,FALSE,-1,-1,-1,-1
4787,18,TRUE,-1,-1,-1,-1
4803,18,TRUE,-1,-1,-1,-1
4913,18,FALSE,-1,-1,-1,-1
4982,18,FALSE,-1,-1,-1,-1
5151,18,FALSE,-1,487,-1,-1
5192,18,FALSE,-1,-1,-1,-1
5380,18,TRUE,-1,-1,-1,-1
5431,18,FALSE,-1,822,-1,-1
5453,18,TRUE,-1,-1,-1,-1
5559,18,FALSE,-1,-1,-1,-1
5574,18,TRUE,-1,-1,-1,-1
5640,18,TRUE,-1,-1,-1,-1
5674,18,TRUE,-1,593,-1,-1
5743,18,FALSE,-1,930,-1,-1
5789,18,FALSE,-1,-1,-1,-1
5977,18,TRUE,-1,-1,-1,-1
6072,18,FALSE,-1,-1,-1,-1
6094,18,TRUE,-1,-1,-1,-1
6153,18,TRUE,-1,-1,-1,-1
6157,18,FALSE,-1,-1,-1,-1
6169,18,FALSE,-1,324,-1,-1
6235,18,TRUE,-1,-1,-1,-1
6240,18,FALSE,-1,-1,-1,-1
6259,18,TRUE,-1,-1,-1,-1
6313,18,FALSE,-1,952,-1,-1
6354,18,TRUE,-1,-1,-1,-1
6398,18,TRUE,-1,-1,-1,-1
6425,18,FALSE,35,-1,-1,-1
6429,18,FALSE,-1,-1,-1,-1
6489,18,TRUE,-1,-1,-1,-1
6522,18,FALSE,-1,-1,-1,-1
6534,18,TRUE,-1,-1,-1,-1
6669,18,FALSE,-1,656,-1,-1
6687,18,FALSE,-1,-1,-1,-1
6709,18,FALSE,-1,-1,-1,-1
6735,18,FALSE,-1,-1,-1,-1
6842,18,TRUE,-1,-1,-1,-1
6855,18,FALSE,-1,-1,-1,-1
6856,18,TRUE,-1,-1,-1,-1
6857,18,TRUE,-1,922,-1,-1
6868,18,FALSE,-1,-1,-1,-1
6877,18,TRUE,-1,-1,-1,-1
6882,18,TRUE,-1,-1,-1,-1
6884,18,TRUE,-1,-1,-1,-1
6916,18,TRUE,-1,416,-1,-1
6928,18,TRUE,79,420,-1,-1
6996,18,FALSE,-1,-1,-1,-1
7020,18,FALSE,-1,-1,-1,-1
7184,18,FALSE,-1,-1,-1,-1
7185,18,FALSE,-1,17,-1,-1
7205,18,FALSE,-1,-1,-1,-1
7218,18,TRUE,-1,-1,-1,-1
7228,18,TRUE,-1,216,-1,-1
7229,18,FALSE,-1,50,-1,-1
7252,18,FALSE,-1,-1,-1,-1
7266,18,FALSE,-1,-1,-1,-1
7274,18,FALSE,-1,-1,-1,-1
7296,18,FALSE,-1,-1,-1,-1
7302,18,FALSE,-1,-1,-1,-1
7302,18,TRUE,-1,-1,-1,-1
7323,18,FALSE,-1,-1,-1,-1
7368,18,FALSE,-1,-1,-1,-1
7369,18,FALSE,-1,-1,-1,-1
7382,18,TRUE,-1,-1,-1,-1
7390,18,FALSE,-1,-1,-1,-1
7471,18,FALSE,-1,-1,-1,-1
7488,18,FALSE,-1,924,-1,-1
