indexHome,ageyrs,male,indexSchool
5,0,FALSE,3
270,0,FALSE,3
364,0,TRUE,3
379,0,FALSE,3
619,0,TRUE,4
686,0,FALSE,4
730,0,TRUE,4
819,0,FALSE,4
890,0,TRUE,6
1269,0,FALSE,8
1401,0,FALSE,8
1497,0,FALSE,8
2046,0,FALSE,10
2143,0,TRUE,12
2245,0,FALSE,12
2594,0,TRUE,14
2702,0,FALSE,14
3047,0,FALSE,17
3062,0,FALSE,17
3091,0,TRUE,17
3192,0,FALSE,17
3313,0,TRUE,17
3397,0,FALSE,18
3591,0,FALSE,18
3615,0,TRUE,18
3831,0,TRUE,21
3997,0,TRUE,21
4001,0,FALSE,21
4027,0,TRUE,21
4060,0,FALSE,21
4165,0,TRUE,23
4226,0,FALSE,23
4281,0,FALSE,23
4484,0,FALSE,26
4537,0,TRUE,26
4684,0,FALSE,26
4730,0,TRUE,26
4762,0,FALSE,26
4952,0,TRUE,27
5114,0,TRUE,27
5300,0,FALSE,27
5361,0,TRUE,27
5375,0,FALSE,27
5569,0,FALSE,29
5828,0,FALSE,29
5859,0,TRUE,29
5883,0,TRUE,32
5886,0,FALSE,32
6056,0,TRUE,32
6078,0,FALSE,32
6133,0,TRUE,32
6328,0,TRUE,34
6362,0,FALSE,34
6497,0,TRUE,34
6599,0,TRUE,34
6647,0,TRUE,34
6928,0,FALSE,35
6935,0,FALSE,35
6972,0,FALSE,35
7041,0,TRUE,35
7053,0,FALSE,35
7153,0,FALSE,35
7221,0,TRUE,39
7327,0,FALSE,39
7366,0,FALSE,39
7487,0,TRUE,39
7888,0,FALSE,41
7889,0,TRUE,41
7965,0,TRUE,41
8126,0,FALSE,42
8921,0,TRUE,46
9007,0,FALSE,46
9078,0,FALSE,46
9114,0,TRUE,48
9252,0,TRUE,48
9390,0,TRUE,48
9450,0,FALSE,50
9490,0,TRUE,50
9498,0,TRUE,50
9594,0,FALSE,50
9745,0,TRUE,52
9795,0,TRUE,52
9796,0,FALSE,52
9953,0,TRUE,52
10105,0,TRUE,54
10607,0,TRUE,56
10682,0,TRUE,56
10687,0,FALSE,57
10969,0,FALSE,57
11177,0,FALSE,60
11197,0,TRUE,60
11211,0,FALSE,60
11557,0,FALSE,60
11633,0,FALSE,62
11673,0,FALSE,62
11749,0,FALSE,62
11935,0,TRUE,64
12159,0,FALSE,64
12372,0,TRUE,64
12469,0,FALSE,66
12499,0,FALSE,66
12526,0,FALSE,66
12597,0,FALSE,66
12811,0,TRUE,66
12910,0,TRUE,66
12956,0,TRUE,69
13363,0,TRUE,69
13401,0,TRUE,69
13447,0,FALSE,69
13621,0,FALSE,70
13771,0,FALSE,70
13874,0,TRUE,70
13957,0,TRUE,74
14078,0,FALSE,74
14160,0,TRUE,74
14177,0,FALSE,74
14215,0,TRUE,75
14278,0,TRUE,75
14699,0,FALSE,77
14704,0,FALSE,77
14842,0,TRUE,77
14933,0,FALSE,79
14940,0,TRUE,79
14961,0,FALSE,79
15030,0,TRUE,79
15100,0,FALSE,79
15569,0,FALSE,82
15573,0,FALSE,82
15902,0,TRUE,83
16559,0,FALSE,87
16656,0,FALSE,87
16691,0,TRUE,87
16728,0,FALSE,87
17025,0,FALSE,90
17081,0,FALSE,90
17114,0,FALSE,90
17131,0,TRUE,90
17200,0,FALSE,90
17424,0,TRUE,92
17537,0,FALSE,92
17915,0,TRUE,93
18072,0,TRUE,93
18169,0,TRUE,93
18229,0,FALSE,93
18317,0,TRUE,97
18340,0,FALSE,97
18613,0,FALSE,97
18769,0,TRUE,97
18841,0,TRUE,99
19008,0,FALSE,99
19345,0,TRUE,100
19525,0,TRUE,102
19714,0,FALSE,102
19821,0,FALSE,102
19942,0,TRUE,102
20128,0,FALSE,105
20165,0,TRUE,105
20332,0,FALSE,106
20481,0,FALSE,106
20670,0,FALSE,106
20755,0,TRUE,109
102,1,FALSE,3
218,1,TRUE,3
295,1,TRUE,3
380,1,TRUE,4
764,1,FALSE,4
1061,1,TRUE,6
1187,1,FALSE,6
1346,1,FALSE,8
1354,1,TRUE,8
1381,1,FALSE,8
1795,1,FALSE,10
1881,1,FALSE,10
1902,1,FALSE,10
1909,1,FALSE,10
2065,1,TRUE,10
2101,1,FALSE,10
2199,1,FALSE,12
2295,1,FALSE,12
2377,1,TRUE,12
2385,1,FALSE,12
2518,1,TRUE,12
2863,1,FALSE,14
2997,1,FALSE,14
3065,1,FALSE,17
3144,1,TRUE,17
3254,1,TRUE,17
3286,1,TRUE,17
3332,1,TRUE,17
3478,1,TRUE,18
3519,1,FALSE,18
3759,1,FALSE,18
3764,1,TRUE,21
4198,1,FALSE,23
4269,1,FALSE,23
4553,1,FALSE,26
4746,1,TRUE,26
5002,1,FALSE,27
5049,1,FALSE,27
5151,1,TRUE,27
5176,1,FALSE,27
5365,1,FALSE,27
5389,1,TRUE,27
5654,1,FALSE,29
5781,1,FALSE,29
5788,1,FALSE,29
5956,1,FALSE,32
6206,1,TRUE,32
6253,1,TRUE,32
6259,1,FALSE,32
6287,1,FALSE,32
6999,1,TRUE,35
7158,1,TRUE,35
7185,1,TRUE,39
7208,1,FALSE,39
7226,1,FALSE,39
7249,1,TRUE,39
7549,1,TRUE,39
7823,1,TRUE,41
7964,1,TRUE,41
8080,1,FALSE,42
8168,1,FALSE,42
8258,1,FALSE,42
8567,1,TRUE,46
8924,1,FALSE,46
9154,1,FALSE,48
9238,1,TRUE,48
9249,1,FALSE,48
9492,1,FALSE,50
9604,1,TRUE,50
9640,1,TRUE,50
9738,1,FALSE,50
9756,1,TRUE,52
10089,1,TRUE,52
10090,1,TRUE,54
10109,1,TRUE,54
10160,1,TRUE,54
10330,1,TRUE,54
10334,1,FALSE,54
10348,1,TRUE,56
10454,1,TRUE,56
10504,1,FALSE,56
10583,1,TRUE,56
10663,1,FALSE,56
10880,1,TRUE,57
10908,1,TRUE,57
11016,1,TRUE,57
