indexHome,ageyrs,male
48,75,TRUE
114,75,FALSE
156,75,FALSE
177,75,FALSE
183,75,FALSE
273,75,FALSE
377,75,TRUE
470,75,FALSE
536,75,TRUE
979,75,TRUE
1027,75,TRUE
1091,75,FALSE
1162,75,FALSE
1163,75,TRUE
1190,75,TRUE
1250,75,TRUE
1448,75,TRUE
1494,75,FALSE
1503,75,FALSE
1633,75,FALSE
1662,75,FALSE
1719,75,FALSE
1752,75,FALSE
1869,75,FALSE
1879,75,FALSE
2053,75,TRUE
2093,75,TRUE
2117,75,TRUE
2118,75,FALSE
2160,75,FALSE
2167,75,TRUE
2271,75,FALSE
2356,75,FALSE
2462,75,TRUE
2577,75,FALSE
2760,75,TRUE
2769,75,TRUE
3240,75,TRUE
3249,75,FALSE
3512,75,FALSE
3519,75,FALSE
3537,75,FALSE
3552,75,FALSE
3690,75,TRUE
3701,75,TRUE
3773,75,FALSE
3901,75,TRUE
3921,75,FALSE
3957,75,TRUE
4014,75,FALSE
4021,75,TRUE
4054,75,TRUE
4422,75,FALSE
4472,75,FALSE
4572,75,FALSE
5017,75,TRUE
5100,75,FALSE
5185,75,FALSE
5264,75,TRUE
5514,75,FALSE
5572,75,FALSE
5588,75,FALSE
5594,75,TRUE
5803,75,FALSE
5946,75,FALSE
5975,75,FALSE
6014,75,TRUE
6060,75,TRUE
6158,75,TRUE
6417,75,TRUE
6468,75,FALSE
6637,75,FALSE
6642,75,FALSE
6971,75,TRUE
7011,75,FALSE
7147,75,TRUE
7170,75,TRUE
7545,75,FALSE
7723,75,FALSE
7764,75,FALSE
7818,75,FALSE
7828,75,FALSE
7833,75,FALSE
7994,75,FALSE
8007,75,FALSE
8046,75,FALSE
8059,75,FALSE
8103,75,FALSE
8131,75,TRUE
8486,75,FALSE
8503,75,TRUE
8513,75,TRUE
8534,75,FALSE
8561,75,FALSE
8584,75,TRUE
8665,75,FALSE
8753,75,FALSE
8878,75,TRUE
8956,75,FALSE
9224,75,FALSE
9255,75,TRUE
9379,75,TRUE
9404,75,TRUE
9405,75,TRUE
9461,75,TRUE
9498,75,FALSE
9507,75,FALSE
9523,75,TRUE
9841,75,FALSE
9918,75,FALSE
9948,75,TRUE
9991,75,TRUE
10047,75,TRUE
10086,75,FALSE
10209,75,TRUE
10222,75,FALSE
10224,75,TRUE
10495,75,FALSE
10755,75,FALSE
10833,75,TRUE
10839,75,FALSE
10886,75,TRUE
10907,75,TRUE
11079,75,FALSE
11151,75,TRUE
11165,75,TRUE
11235,75,TRUE
11340,75,TRUE
11389,75,TRUE
11515,75,TRUE
11531,75,TRUE
11573,75,TRUE
11634,75,FALSE
11645,75,TRUE
11661,75,FALSE
11744,75,FALSE
11892,75,TRUE
11898,75,TRUE
11918,75,FALSE
11931,75,FALSE
12017,75,FALSE
12119,75,FALSE
12136,75,FALSE
12322,75,FALSE
12322,75,TRUE
12438,75,TRUE
12516,75,TRUE
12620,75,FALSE
12817,75,TRUE
12861,75,TRUE
12873,75,TRUE
13014,75,TRUE
13036,75,FALSE
13195,75,FALSE
13221,75,TRUE
13326,75,FALSE
13404,75,FALSE
13423,75,FALSE
13708,75,TRUE
13826,75,FALSE
13869,75,FALSE
13876,75,FALSE
13954,75,FALSE
13996,75,FALSE
14015,75,TRUE
14063,75,TRUE
14083,75,FALSE
14389,75,TRUE
14423,75,TRUE
14490,75,FALSE
14539,75,FALSE
14803,75,TRUE
15027,75,FALSE
15225,75,TRUE
15244,75,FALSE
15303,75,FALSE
15501,75,TRUE
15586,75,TRUE
15699,75,TRUE
16052,75,FALSE
16084,75,TRUE
16205,75,FALSE
16222,75,FALSE
16406,75,TRUE
16427,75,TRUE
16695,75,FALSE
16695,75,TRUE
16710,75,TRUE
16856,75,FALSE
17091,75,FALSE
17490,75,TRUE
17556,75,TRUE
17613,75,TRUE
17843,75,TRUE
18127,75,TRUE
18248,75,FALSE
18348,75,TRUE
18353,75,FALSE
18390,75,TRUE
18412,75,FALSE
18655,75,FALSE
18800,75,TRUE
18821,75,FALSE
18888,75,TRUE
18988,75,FALSE
19013,75,FALSE
19129,75,TRUE
19210,75,TRUE
19339,75,FALSE
19530,75,FALSE
19531,75,FALSE
19557,75,FALSE
19855,75,FALSE
20021,75,TRUE
20032,75,TRUE
20075,75,TRUE
20196,75,TRUE
20320,75,TRUE
20399,75,TRUE
20610,75,FALSE
20745,75,FALSE
20920,75,TRUE
21020,75,TRUE
21046,75,FALSE
234,76,TRUE
268,76,TRUE
343,76,FALSE
529,76,FALSE
1030,76,FALSE
1039,76,FALSE
1062,76,FALSE
1068,76,FALSE
1140,76,FALSE
1214,76,TRUE
1245,76,FALSE
1278,76,FALSE
1407,76,FALSE
1565,76,TRUE
1869,76,TRUE
2216,76,FALSE
2270,76,FALSE
2324,76,TRUE
2429,76,FALSE
2496,76,TRUE
2613,76,TRUE
2636,76,TRUE
2717,76,TRUE
2732,76,FALSE
2952,76,FALSE
3044,76,FALSE
3525,76,FALSE
3591,76,TRUE
3656,76,TRUE
3684,76,TRUE
3912,76,FALSE
4184,76,FALSE
4236,76,FALSE
4382,76,FALSE
4545,76,TRUE
4607,76,TRUE
4634,76,TRUE
5138,76,FALSE
5477,76,FALSE
5557,76,FALSE
5636,76,TRUE
5686,76,FALSE
6078,76,FALSE
6105,76,FALSE
6129,76,TRUE
6260,76,FALSE
6280,76,FALSE
6283,76,TRUE
6311,76,FALSE
6313,76,TRUE
6442,76,FALSE
6522,76,FALSE
6588,76,TRUE
6594,76,FALSE
6606,76,FALSE
6699,76,TRUE
6851,76,TRUE
6864,76,TRUE
6870,76,TRUE
7196,76,TRUE
7212,76,TRUE
7262,76,FALSE
7421,76,FALSE
7583,76,TRUE
7676,76,FALSE
7701,76,FALSE
7766,76,FALSE
7844,76,TRUE
7928,76,TRUE
7978,76,FALSE
8220,76,TRUE
8363,76,FALSE
8380,76,FALSE
8414,76,FALSE
8500,76,TRUE
8504,76,FALSE
8632,76,TRUE
8827,76,FALSE
8896,76,TRUE
8953,76,TRUE
8967,76,FALSE
8977,76,TRUE
8981,76,FALSE
9119,76,TRUE
9133,76,TRUE
9253,76,TRUE
9254,76,TRUE
9467,76,FALSE
9541,76,TRUE
9862,76,FALSE
10055,76,FALSE
10398,76,TRUE
10398,76,FALSE
10427,76,TRUE
10447,76,TRUE
10482,76,FALSE
10543,76,TRUE
10576,76,FALSE
10612,76,TRUE
10661,76,FALSE
10734,76,FALSE
