indexHome,ageyrs,male
113,75,TRUE
156,75,TRUE
238,75,FALSE
478,75,TRUE
613,75,TRUE
705,75,TRUE
774,75,FALSE
1260,75,FALSE
1431,75,FALSE
1544,75,FALSE
1658,75,TRUE
1718,75,TRUE
1801,75,TRUE
1911,75,FALSE
1969,75,FALSE
2098,75,TRUE
2301,75,TRUE
2418,75,TRUE
2443,75,FALSE
2464,75,TRUE
2511,75,FALSE
2526,75,FALSE
2624,75,TRUE
2825,75,TRUE
2847,75,TRUE
2929,75,TRUE
3319,75,TRUE
3335,75,FALSE
3348,75,FALSE
3353,75,TRUE
3625,75,FALSE
3710,75,FALSE
3727,75,FALSE
3807,75,FALSE
3815,75,TRUE
4099,75,FALSE
4141,75,TRUE
4225,75,FALSE
4287,75,TRUE
4309,75,TRUE
4451,75,FALSE
4506,75,FALSE
4510,75,FALSE
4567,75,TRUE
4590,75,TRUE
4619,75,FALSE
4631,75,FALSE
4635,75,TRUE
4647,75,FALSE
4833,75,TRUE
4969,75,TRUE
5019,75,TRUE
5180,75,FALSE
5251,75,TRUE
5306,75,FALSE
5416,75,TRUE
5464,75,TRUE
5465,75,TRUE
5515,75,TRUE
5610,75,FALSE
5709,75,TRUE
5735,75,FALSE
5750,75,FALSE
5764,75,FALSE
5819,75,FALSE
5958,75,FALSE
6113,75,FALSE
6181,75,TRUE
6349,75,FALSE
6428,75,FALSE
6454,75,TRUE
6528,75,TRUE
6662,75,FALSE
6668,75,TRUE
6739,75,TRUE
6743,75,FALSE
6971,75,TRUE
7090,75,TRUE
7099,75,TRUE
7140,75,FALSE
7191,75,FALSE
7230,75,FALSE
7260,75,TRUE
7300,75,FALSE
7516,75,FALSE
7523,75,TRUE
7540,75,TRUE
7579,75,TRUE
7742,75,FALSE
7842,75,TRUE
7892,75,TRUE
8244,75,FALSE
8390,75,TRUE
8446,75,FALSE
8631,75,FALSE
8647,75,TRUE
8698,75,TRUE
8741,75,TRUE
8757,75,FALSE
8787,75,FALSE
9097,75,FALSE
9275,75,FALSE
9289,75,TRUE
9411,75,FALSE
9626,75,FALSE
9784,75,TRUE
9876,75,TRUE
9935,75,FALSE
9946,75,TRUE
10195,75,TRUE
10237,75,FALSE
10418,75,TRUE
10441,75,TRUE
10530,75,FALSE
10602,75,TRUE
10847,75,FALSE
10935,75,TRUE
10990,75,FALSE
11178,75,FALSE
11507,75,FALSE
11522,75,TRUE
11538,75,TRUE
11571,75,FALSE
11598,75,TRUE
11624,75,FALSE
11743,75,TRUE
11772,75,FALSE
11794,75,TRUE
12052,75,FALSE
12402,75,TRUE
12546,75,FALSE
12552,75,TRUE
12692,75,TRUE
12700,75,TRUE
12832,75,FALSE
13056,75,TRUE
13056,75,FALSE
13257,75,FALSE
13276,75,FALSE
13703,75,FALSE
13713,75,FALSE
13764,75,TRUE
13800,75,TRUE
13812,75,FALSE
13925,75,TRUE
13985,75,TRUE
14024,75,TRUE
14158,75,FALSE
14224,75,FALSE
14243,75,FALSE
14317,75,TRUE
14539,75,TRUE
14697,75,FALSE
15061,75,TRUE
15190,75,TRUE
15273,75,FALSE
15335,75,TRUE
15346,75,TRUE
15350,75,FALSE
15380,75,TRUE
15606,75,FALSE
16034,75,TRUE
16038,75,TRUE
16199,75,FALSE
17119,75,TRUE
17148,75,TRUE
17194,75,TRUE
17258,75,TRUE
17318,75,TRUE
17573,75,TRUE
17823,75,FALSE
17932,75,FALSE
17948,75,TRUE
17963,75,FALSE
18206,75,FALSE
18477,75,FALSE
18616,75,TRUE
18623,75,TRUE
18830,75,FALSE
18872,75,TRUE
18905,75,FALSE
19079,75,FALSE
19554,75,FALSE
19743,75,TRUE
19796,75,TRUE
19835,75,TRUE
19855,75,FALSE
20179,75,FALSE
20196,75,FALSE
20377,75,FALSE
20388,75,TRUE
20399,75,TRUE
20463,75,TRUE
20550,75,FALSE
20577,75,TRUE
20705,75,FALSE
20905,75,TRUE
20906,75,FALSE
20949,75,FALSE
27,76,TRUE
151,76,TRUE
210,76,FALSE
505,76,TRUE
623,76,TRUE
632,76,FALSE
703,76,TRUE
729,76,FALSE
746,76,TRUE
830,76,TRUE
888,76,FALSE
1039,76,FALSE
1466,76,FALSE
1624,76,FALSE
1637,76,FALSE
1654,76,TRUE
1704,76,FALSE
1822,76,FALSE
2011,76,TRUE
2171,76,TRUE
2203,76,FALSE
2381,76,FALSE
2404,76,TRUE
2404,76,TRUE
2432,76,TRUE
2524,76,TRUE
2526,76,TRUE
2530,76,FALSE
2764,76,TRUE
2793,76,TRUE
3188,76,TRUE
3261,76,FALSE
3360,76,FALSE
3557,76,FALSE
3558,76,TRUE
3736,76,FALSE
3893,76,FALSE
4118,76,FALSE
4236,76,FALSE
4309,76,FALSE
4546,76,FALSE
4599,76,TRUE
4898,76,TRUE
4936,76,FALSE
5272,76,FALSE
5331,76,FALSE
5469,76,TRUE
5603,76,FALSE
5703,76,TRUE
5829,76,FALSE
5960,76,FALSE
6075,76,FALSE
6114,76,FALSE
6147,76,TRUE
6147,76,TRUE
6161,76,FALSE
6298,76,FALSE
6333,76,FALSE
6367,76,TRUE
6438,76,TRUE
6480,76,TRUE
6623,76,FALSE
6674,76,FALSE
6900,76,TRUE
7103,76,TRUE
7128,76,TRUE
7188,76,FALSE
7677,76,TRUE
7692,76,TRUE
7762,76,TRUE
7791,76,FALSE
7902,76,TRUE
8116,76,FALSE
8133,76,TRUE
8216,76,TRUE
8250,76,FALSE
8264,76,FALSE
8498,76,TRUE
8564,76,FALSE
8590,76,TRUE
8672,76,FALSE
9033,76,FALSE
9065,76,TRUE
9181,76,FALSE
9220,76,FALSE
9251,76,TRUE
9260,76,TRUE
9368,76,TRUE
9483,76,TRUE
9510,76,TRUE
9563,76,TRUE
9603,76,FALSE
9713,76,TRUE
9789,76,FALSE
9978,76,TRUE
10057,76,FALSE
10092,76,FALSE
10101,76,TRUE
10106,76,TRUE
10112,76,FALSE
10160,76,TRUE
10261,76,FALSE
10348,76,FALSE
10507,76,TRUE
10541,76,TRUE
10572,76,FALSE
10778,76,FALSE
