indexHome,ageyrs,male,indexSchool
21,0,FALSE,3
248,0,FALSE,3
311,0,FALSE,3
562,0,TRUE,4
581,0,FALSE,4
638,0,TRUE,4
638,0,TRUE,4
747,0,FALSE,5
776,0,FALSE,5
820,0,FALSE,5
1151,0,TRUE,5
1255,0,FALSE,5
1291,0,FALSE,8
1473,0,TRUE,8
1474,0,TRUE,8
1684,0,TRUE,11
2054,0,FALSE,11
2308,0,TRUE,12
2539,0,TRUE,12
2620,0,TRUE,15
2641,0,TRUE,15
2671,0,FALSE,15
2692,0,TRUE,15
2928,0,FALSE,16
2992,0,FALSE,16
3108,0,FALSE,16
3142,0,TRUE,18
3301,0,TRUE,18
3522,0,FALSE,18
3543,0,FALSE,18
3802,0,TRUE,21
4049,0,TRUE,21
4290,0,FALSE,22
4431,0,FALSE,22
4760,0,TRUE,24
4902,0,TRUE,27
4960,0,FALSE,27
4987,0,TRUE,27
5024,0,FALSE,27
5081,0,TRUE,27
5081,0,TRUE,27
5116,0,FALSE,27
5326,0,FALSE,29
5335,0,TRUE,29
5492,0,TRUE,29
5526,0,TRUE,29
5683,0,FALSE,31
5809,0,TRUE,31
5979,0,TRUE,32
6127,0,FALSE,32
6200,0,TRUE,32
6242,0,TRUE,32
6814,0,TRUE,35
6855,0,TRUE,35
7084,0,TRUE,35
7184,0,FALSE,38
7347,0,TRUE,38
7444,0,TRUE,39
7561,0,TRUE,39
7572,0,TRUE,39
7784,0,TRUE,42
7793,0,TRUE,42
7886,0,FALSE,42
8219,0,TRUE,44
8241,0,TRUE,44
8353,0,FALSE,45
8467,0,TRUE,45
8877,0,TRUE,48
8912,0,FALSE,48
8943,0,FALSE,48
8974,0,TRUE,48
9043,0,FALSE,48
9192,0,TRUE,48
9221,0,FALSE,50
9553,0,FALSE,51
9632,0,TRUE,51
9749,0,FALSE,51
9926,0,TRUE,54
10033,0,TRUE,54
10211,0,FALSE,54
10452,0,FALSE,55
10521,0,FALSE,58
10556,0,TRUE,58
10806,0,TRUE,58
10901,0,TRUE,58
11021,0,FALSE,60
11071,0,FALSE,60
11438,0,FALSE,62
12061,0,FALSE,66
12291,0,TRUE,66
12480,0,FALSE,66
12560,0,FALSE,67
12725,0,FALSE,67
12761,0,TRUE,67
12837,0,TRUE,67
12853,0,FALSE,67
12863,0,TRUE,67
12913,0,TRUE,70
12917,0,TRUE,70
12990,0,FALSE,70
13051,0,TRUE,70
13064,0,TRUE,70
13565,0,FALSE,70
13954,0,TRUE,73
14008,0,TRUE,73
14093,0,TRUE,75
14114,0,TRUE,75
14224,0,FALSE,75
14235,0,FALSE,75
14300,0,TRUE,75
14373,0,FALSE,75
14566,0,FALSE,77
