indexHome,ageyrs,male
4,75,TRUE
13,75,TRUE
313,75,TRUE
389,75,TRUE
455,75,TRUE
643,75,TRUE
713,75,TRUE
720,75,FALSE
917,75,FALSE
955,75,FALSE
1034,75,TRUE
1052,75,TRUE
1116,75,FALSE
1229,75,FALSE
1229,75,FALSE
1388,75,FALSE
1462,75,TRUE
1682,75,FALSE
1777,75,TRUE
1906,75,TRUE
2046,75,FALSE
2083,75,FALSE
2210,75,TRUE
2242,75,FALSE
2298,75,FALSE
2320,75,TRUE
2427,75,TRUE
2550,75,FALSE
2610,75,TRUE
2699,75,TRUE
2759,75,FALSE
2892,75,FALSE
3010,75,TRUE
3116,75,FALSE
3188,75,TRUE
3398,75,FALSE
3588,75,FALSE
3663,75,TRUE
3721,75,FALSE
3765,75,FALSE
3772,75,TRUE
3852,75,TRUE
3968,75,FALSE
4010,75,FALSE
4232,75,FALSE
4268,75,TRUE
4281,75,TRUE
4302,75,FALSE
4368,75,TRUE
4547,75,FALSE
4811,75,FALSE
4888,75,TRUE
4956,75,TRUE
4999,75,FALSE
5531,75,FALSE
5562,75,TRUE
5655,75,TRUE
5830,75,FALSE
5951,75,FALSE
5978,75,TRUE
6040,75,TRUE
6081,75,TRUE
6136,75,FALSE
6270,75,TRUE
6300,75,FALSE
6305,75,FALSE
6323,75,FALSE
6344,75,FALSE
6392,75,FALSE
6480,75,TRUE
6544,75,FALSE
6573,75,FALSE
6703,75,TRUE
6931,75,TRUE
7348,75,FALSE
7388,75,TRUE
7737,75,TRUE
7737,75,TRUE
7770,75,TRUE
7809,75,TRUE
7972,75,TRUE
8318,75,FALSE
8327,75,FALSE
8393,75,FALSE
8597,75,FALSE
8697,75,TRUE
8697,75,FALSE
8781,75,TRUE
9021,75,FALSE
9159,75,FALSE
9176,75,FALSE
9220,75,TRUE
9514,75,FALSE
9580,75,TRUE
9764,75,FALSE
9768,75,TRUE
9793,75,FALSE
9801,75,TRUE
10250,75,TRUE
10453,75,TRUE
10641,75,TRUE
10799,75,FALSE
10907,75,TRUE
10907,75,TRUE
11018,75,TRUE
11077,75,TRUE
11180,75,FALSE
11395,75,TRUE
11460,75,FALSE
11468,75,FALSE
11484,75,TRUE
11604,75,FALSE
11605,75,TRUE
11707,75,FALSE
12075,75,TRUE
12221,75,TRUE
12412,75,TRUE
12432,75,FALSE
12440,75,FALSE
12593,75,TRUE
12631,75,TRUE
12851,75,FALSE
12935,75,TRUE
13009,75,FALSE
13050,75,TRUE
13303,75,FALSE
13479,75,FALSE
13723,75,FALSE
13777,75,TRUE
13908,75,TRUE
13930,75,TRUE
14116,75,FALSE
14154,75,FALSE
14183,75,TRUE
14208,75,FALSE
14220,75,TRUE
14360,75,FALSE
14442,75,FALSE
14447,75,TRUE
15153,75,FALSE
15208,75,FALSE
15240,75,TRUE
15313,75,FALSE
15406,75,FALSE
15702,75,FALSE
15833,75,TRUE
15929,75,TRUE
15953,75,FALSE
16032,75,TRUE
16136,75,FALSE
16618,75,FALSE
16691,75,FALSE
16693,75,TRUE
16861,75,TRUE
16909,75,TRUE
16932,75,TRUE
16942,75,TRUE
16998,75,TRUE
17134,75,FALSE
17181,75,FALSE
17270,75,FALSE
17331,75,TRUE
17421,75,TRUE
17592,75,TRUE
17638,75,FALSE
17800,75,FALSE
17809,75,FALSE
17936,75,TRUE
18353,75,TRUE
18418,75,TRUE
18656,75,FALSE
18656,75,FALSE
18658,75,FALSE
18674,75,TRUE
18754,75,FALSE
18887,75,FALSE
18976,75,TRUE
18996,75,FALSE
19081,75,TRUE
19159,75,FALSE
19259,75,TRUE
19298,75,TRUE
19508,75,FALSE
19512,75,FALSE
19566,75,TRUE
19655,75,FALSE
19698,75,FALSE
19864,75,FALSE
19964,75,FALSE
19992,75,FALSE
20116,75,FALSE
20300,75,FALSE
20321,75,TRUE
20338,75,FALSE
20407,75,TRUE
20474,75,TRUE
20536,75,TRUE
20579,75,FALSE
20756,75,TRUE
20756,75,TRUE
20759,75,TRUE
20770,75,FALSE
20779,75,FALSE
17,76,TRUE
35,76,FALSE
194,76,FALSE
308,76,FALSE
351,76,FALSE
383,76,FALSE
424,76,TRUE
498,76,FALSE
516,76,FALSE
726,76,TRUE
950,76,TRUE
1050,76,TRUE
1069,76,FALSE
1131,76,TRUE
1142,76,TRUE
1270,76,TRUE
1523,76,TRUE
1585,76,TRUE
1595,76,FALSE
1753,76,FALSE
1893,76,FALSE
1914,76,TRUE
2011,76,TRUE
2030,76,TRUE
2053,76,FALSE
2108,76,TRUE
2143,76,TRUE
2480,76,FALSE
2735,76,FALSE
2739,76,FALSE
2792,76,FALSE
2826,76,FALSE
3112,76,TRUE
3285,76,TRUE
3398,76,FALSE
3626,76,TRUE
3630,76,FALSE
3656,76,TRUE
3702,76,FALSE
3765,76,TRUE
3928,76,TRUE
3948,76,FALSE
4103,76,TRUE
4213,76,TRUE
4321,76,FALSE
4580,76,TRUE
4679,76,FALSE
4681,76,TRUE
4800,76,FALSE
4848,76,TRUE
4862,76,TRUE
4863,76,TRUE
4995,76,FALSE
5055,76,TRUE
5086,76,FALSE
5152,76,FALSE
5226,76,TRUE
5282,76,FALSE
5284,76,TRUE
5356,76,TRUE
5410,76,FALSE
5430,76,FALSE
5510,76,TRUE
5627,76,FALSE
5649,76,FALSE
5678,76,FALSE
5948,76,FALSE
6026,76,TRUE
6026,76,TRUE
6167,76,TRUE
6446,76,TRUE
6597,76,FALSE
6678,76,FALSE
6702,76,TRUE
6736,76,FALSE
6807,76,FALSE
6883,76,TRUE
6887,76,FALSE
6903,76,FALSE
6913,76,FALSE
6973,76,TRUE
7033,76,FALSE
7670,76,FALSE
7774,76,FALSE
7875,76,FALSE
7907,76,FALSE
7970,76,FALSE
8219,76,FALSE
8420,76,TRUE
8470,76,FALSE
8545,76,FALSE
8692,76,TRUE
8702,76,FALSE
8912,76,FALSE
9009,76,TRUE
9226,76,FALSE
9250,76,TRUE
9303,76,TRUE
9403,76,TRUE
9662,76,FALSE
9708,76,FALSE
9769,76,TRUE
9782,76,TRUE
9822,76,FALSE
9834,76,FALSE
9859,76,FALSE
9893,76,FALSE
9993,76,TRUE
9993,76,TRUE
10096,76,TRUE
10451,76,FALSE
10504,76,FALSE
10555,76,TRUE
10558,76,FALSE
10715,76,FALSE
10830,76,TRUE
10853,76,FALSE
10864,76,FALSE
10868,76,FALSE
10883,76,TRUE
10939,76,TRUE
11067,76,TRUE
11117,76,FALSE
11242,76,TRUE
11371,76,FALSE
11456,76,TRUE
11487,76,TRUE
11584,76,FALSE
11663,76,FALSE
11748,76,FALSE
11874,76,TRUE
12006,76,FALSE
12206,76,FALSE
12228,76,FALSE
12311,76,TRUE
12443,76,TRUE
12538,76,FALSE
12704,76,TRUE
12717,76,FALSE
12810,76,FALSE
12919,76,TRUE
13037,76,TRUE
13336,76,FALSE
13450,76,TRUE
13602,76,TRUE
13602,76,TRUE
13699,76,FALSE
13976,76,TRUE
14031,76,TRUE
14336,76,FALSE
14458,76,FALSE
14503,76,TRUE
14521,76,TRUE
14615,76,FALSE
14752,76,FALSE
14764,76,FALSE
14874,76,FALSE
14915,76,FALSE
14990,76,FALSE
15363,76,TRUE
15450,76,TRUE
15453,76,FALSE
15470,76,TRUE
15539,76,FALSE
15724,76,FALSE
15831,76,TRUE
15831,76,FALSE
15973,76,FALSE
16017,76,FALSE
16075,76,FALSE
16219,76,FALSE
16262,76,TRUE
16419,76,FALSE
16439,76,TRUE
16564,76,FALSE
16661,76,FALSE
16725,76,FALSE
17027,76,TRUE
17230,76,FALSE
17240,76,FALSE
17447,76,FALSE
17483,76,TRUE
17513,76,TRUE
17579,76,FALSE
17678,76,FALSE
17694,76,FALSE
17740,76,TRUE
17795,76,FALSE
17888,76,FALSE
18073,76,TRUE
18261,76,TRUE
18332,76,FALSE
18344,76,FALSE
18623,76,TRUE
18643,76,TRUE
18783,76,FALSE
18932,76,TRUE
18980,76,TRUE
19081,76,TRUE
19301,76,TRUE
19420,76,FALSE
19421,76,FALSE
19432,76,FALSE
19436,76,TRUE
19504,76,TRUE
19575,76,FALSE
19928,76,TRUE
19996,76,FALSE
20126,76,FALSE
20199,76,TRUE
20396,76,TRUE
20398,76,TRUE
20659,76,FALSE
20674,76,FALSE
20819,76,TRUE
20898,76,TRUE
106,77,TRUE
144,77,FALSE
226,77,FALSE
303,77,FALSE
455,77,TRUE
501,77,FALSE
592,77,FALSE
596,77,FALSE
881,77,FALSE
930,77,FALSE
943,77,TRUE
1116,77,FALSE
1206,77,FALSE
1321,77,FALSE
1338,77,TRUE
1430,77,TRUE
1443,77,FALSE
1462,77,FALSE
1512,77,FALSE
1565,77,FALSE
1570,77,TRUE
1791,77,TRUE
1822,77,FALSE
1843,77,FALSE
1871,77,FALSE
1876,77,TRUE
1922,77,FALSE
2044,77,FALSE
2085,77,TRUE
2086,77,FALSE
2138,77,FALSE
2199,77,TRUE
2224,77,FALSE
2262,77,TRUE
2418,77,TRUE
2430,77,FALSE
2575,77,TRUE
2605,77,TRUE
2627,77,FALSE
2643,77,TRUE
2739,77,FALSE
2949,77,TRUE
2965,77,FALSE
3033,77,FALSE
3114,77,TRUE
3149,77,FALSE
3175,77,FALSE
3189,77,FALSE
3208,77,TRUE
3312,77,FALSE
3341,77,FALSE
3434,77,TRUE
3521,77,FALSE
3527,77,TRUE
3595,77,TRUE
3754,77,FALSE
4096,77,FALSE
4185,77,TRUE
4199,77,FALSE
4321,77,TRUE
4410,77,FALSE
4414,77,FALSE
4424,77,TRUE
4610,77,TRUE
