indexHome,ageyrs,male
100,0,TRUE
217,0,FALSE
275,0,TRUE
434,0,FALSE
446,0,FALSE
500,0,FALSE
541,0,FALSE
546,0,TRUE
575,0,FALSE
780,0,TRUE
799,0,TRUE
809,0,FALSE
867,0,TRUE
904,0,TRUE
939,0,TRUE
976,0,FALSE
991,0,TRUE
1002,0,FALSE
1102,0,FALSE
1103,0,TRUE
1213,0,TRUE
1229,0,TRUE
1256,0,TRUE
1332,0,FALSE
1348,0,TRUE
1429,0,FALSE
1472,0,FALSE
1482,0,TRUE
1499,0,FALSE
1579,0,FALSE
1594,0,FALSE
1606,0,FALSE
1616,0,FALSE
1630,0,FALSE
1715,0,FALSE
1775,0,FALSE
1796,0,FALSE
1805,0,TRUE
1843,0,TRUE
1898,0,TRUE
1968,0,TRUE
2122,0,TRUE
2259,0,FALSE
2386,0,FALSE
2401,0,FALSE
2431,0,TRUE
2515,0,FALSE
2568,0,FALSE
2594,0,FALSE
2633,0,TRUE
2710,0,TRUE
2745,0,TRUE
2878,0,FALSE
2894,0,TRUE
2894,0,TRUE
3031,0,FALSE
3087,0,TRUE
3091,0,TRUE
3117,0,TRUE
3140,0,FALSE
3213,0,TRUE
3288,0,TRUE
3304,0,FALSE
3369,0,TRUE
3397,0,TRUE
3406,0,FALSE
3589,0,FALSE
3619,0,TRUE
3636,0,TRUE
3651,0,FALSE
3664,0,TRUE
3751,0,TRUE
3843,0,FALSE
3873,0,TRUE
3873,0,TRUE
3897,0,TRUE
3972,0,FALSE
3976,0,TRUE
3992,0,TRUE
3992,0,FALSE
4006,0,FALSE
4148,0,FALSE
4166,0,TRUE
4167,0,TRUE
4170,0,FALSE
4209,0,FALSE
4241,0,TRUE
4342,0,FALSE
4378,0,TRUE
4417,0,TRUE
4426,0,FALSE
4461,0,TRUE
4484,0,TRUE
4543,0,TRUE
4620,0,FALSE
4785,0,FALSE
4966,0,TRUE
5011,0,TRUE
5024,0,FALSE
5080,0,FALSE
5166,0,TRUE
5398,0,TRUE
5430,0,FALSE
5454,0,TRUE
5598,0,FALSE
5631,0,FALSE
5766,0,TRUE
5783,0,TRUE
5792,0,FALSE
5804,0,FALSE
5882,0,FALSE
5948,0,FALSE
5972,0,TRUE
6019,0,TRUE
6167,0,TRUE
6195,0,FALSE
6251,0,FALSE
6251,0,FALSE
6303,0,FALSE
6342,0,FALSE
6380,0,FALSE
6542,0,FALSE
6604,0,TRUE
6686,0,FALSE
6692,0,TRUE
6721,0,FALSE
6721,0,FALSE
6809,0,FALSE
6814,0,FALSE
6844,0,FALSE
6887,0,FALSE
6949,0,FALSE
6987,0,TRUE
7047,0,TRUE
7059,0,FALSE
7107,0,TRUE
7146,0,FALSE
7248,0,TRUE
7292,0,FALSE
7340,0,TRUE
7391,0,FALSE
7431,0,FALSE
7541,0,TRUE
7571,0,FALSE
7650,0,TRUE
7697,0,TRUE
7705,0,FALSE
7718,0,TRUE
7765,0,FALSE
7805,0,FALSE
7811,0,TRUE
7856,0,FALSE
7872,0,FALSE
7927,0,TRUE
7996,0,FALSE
8039,0,TRUE
8074,0,FALSE
8169,0,FALSE
8190,0,TRUE
8223,0,FALSE
8299,0,FALSE
8315,0,TRUE
8377,0,TRUE
8404,0,TRUE
8421,0,TRUE
8444,0,TRUE
8538,0,TRUE
8598,0,FALSE
8618,0,FALSE
8618,0,FALSE
8619,0,TRUE
8675,0,FALSE
8713,0,TRUE
9045,0,FALSE
9056,0,FALSE
9061,0,TRUE
9103,0,TRUE
9192,0,TRUE
9242,0,FALSE
9258,0,FALSE
9285,0,FALSE
9303,0,FALSE
9322,0,TRUE
9347,0,FALSE
9385,0,FALSE
9427,0,FALSE
9433,0,TRUE
9434,0,FALSE
9456,0,FALSE
9480,0,FALSE
9571,0,FALSE
9571,0,FALSE
9610,0,TRUE
9664,0,FALSE
