indexHome,ageyrs,male,indexSchool,indexBus,indexNH,indexGQ
93,18,FALSE,-1,315,-1,-1
114,18,FALSE,-1,-1,-1,-1
151,18,TRUE,-1,-1,-1,-1
281,18,FALSE,-1,-1,-1,-1
330,18,TRUE,-1,-1,-1,-1
343,18,TRUE,-1,-1,-1,-1
363,18,TRUE,-1,-1,-1,-1
376,18,FALSE,-1,-1,-1,-1
376,18,TRUE,-1,-1,-1,-1
383,18,FALSE,-1,-1,-1,-1
453,18,TRUE,-1,-1,-1,-1
500,18,FALSE,-1,-1,-1,-1
545,18,TRUE,-1,-1,-1,-1
574,18,TRUE,-1,874,-1,-1
643,18,FALSE,-1,-1,-1,-1
676,18,FALSE,-1,-1,-1,-1
690,18,TRUE,-1,595,-1,-1
750,18,FALSE,-1,-1,-1,-1
772,18,FALSE,-1,-1,-1,-1
810,18,TRUE,-1,-1,-1,-1
874,18,TRUE,-1,-1,-1,-1
913,18,FALSE,-1,995,-1,-1
939,18,TRUE,-1,-1,-1,-1
966,18,TRUE,-1,705,-1,-1
1014,18,TRUE,-1,-1,-1,-1
1041,18,TRUE,-1,-1,-1,-1
1098,18,TRUE,-1,-1,-1,-1
1149,18,TRUE,-1,-1,-1,-1
1231,18,FALSE,-1,959,-1,-1
1243,18,TRUE,-1,97,-1,-1
1250,18,TRUE,-1,-1,-1,-1
1263,18,TRUE,-1,442,-1,-1
1271,18,TRUE,-1,-1,-1,-1
1305,18,FALSE,-1,861,-1,-1
1340,18,FALSE,-1,-1,-1,-1
1361,18,TRUE,-1,-1,-1,-1
1367,18,FALSE,-1,441,-1,-1
1378,18,FALSE,-1,-1,-1,-1
1515,18,TRUE,-1,-1,-1,-1
1584,18,FALSE,-1,-1,-1,-1
1586,18,TRUE,-1,-1,-1,-1
1648,18,TRUE,-1,-1,-1,-1
1653,18,TRUE,-1,-1,-1,-1
1703,18,TRUE,-1,356,-1,-1
1720,18,FALSE,-1,-1,-1,-1
1742,18,FALSE,-1,706,-1,-1
1793,18,FALSE,-1,-1,-1,-1
1951,18,FALSE,-1,-1,-1,-1
1990,18,TRUE,-1,-1,-1,-1
2058,18,TRUE,-1,-1,-1,-1
2063,18,FALSE,-1,-1,-1,-1
2112,18,FALSE,-1,-1,-1,-1
2151,18,TRUE,-1,-1,-1,-1
2213,18,FALSE,-1,-1,-1,-1
2251,18,TRUE,-1,-1,-1,-1
2295,18,TRUE,-1,-1,-1,-1
2343,18,FALSE,-1,305,-1,-1
2378,18,FALSE,-1,91,-1,-1
2389,18,TRUE,-1,-1,-1,-1
2443,18,TRUE,-1,380,-1,-1
2460,18,FALSE,-1,-1,-1,-1
2504,18,TRUE,-1,53,-1,-1
2510,18,TRUE,-1,-1,-1,-1
2581,18,TRUE,-1,283,-1,-1
2607,18,TRUE,-1,369,-1,-1
2645,18,FALSE,-1,-1,-1,-1
2693,18,TRUE,-1,-1,-1,-1
2701,18,TRUE,-1,95,-1,-1
2716,18,FALSE,-1,335,-1,-1
2729,18,TRUE,-1,-1,-1,-1
2751,18,TRUE,-1,449,-1,-1
2840,18,FALSE,-1,-1,-1,-1
2858,18,FALSE,-1,-1,-1,-1
2899,18,FALSE,-1,-1,-1,-1
2965,18,TRUE,-1,-1,-1,-1
3020,18,TRUE,-1,-1,-1,-1
3021,18,TRUE,-1,952,-1,-1
3093,18,TRUE,-1,204,-1,-1
3116,18,TRUE,-1,588,-1,-1
3265,18,FALSE,-1,386,-1,-1
3282,18,FALSE,-1,-1,-1,-1
3303,18,TRUE,-1,-1,-1,-1
3318,18,TRUE,-1,-1,-1,-1
3340,18,FALSE,-1,-1,-1,-1
3393,18,TRUE,-1,-1,-1,-1
3414,18,TRUE,-1,-1,-1,-1
3441,18,FALSE,-1,-1,-1,-1
3442,18,FALSE,-1,-1,-1,-1
3449,18,TRUE,-1,-1,-1,-1
3464,18,TRUE,-1,271,-1,-1
3513,18,TRUE,-1,-1,-1,-1
3673,18,TRUE,-1,-1,-1,-1
3689,18,TRUE,-1,-1,-1,-1
3729,18,FALSE,-1,374,-1,-1
3798,18,TRUE,-1,-1,-1,-1
3817,18,FALSE,-1,388,-1,-1
3829,18,FALSE,-1,-1,-1,-1
3836,18,FALSE,-1,300,-1,-1
3895,18,FALSE,-1,763,-1,-1
